Image,Title,Sales Rank: Current,Reviews: Rating,Buy Box: Current,Buy Box: Stock,Amazon: Current,Amazon: Stock,New: Current,List Price: Current,Categories: Tree,Website Display Group: Name,ASIN,Product Codes: EAN,Brand,Author,Unnamed: 16,Ürün adı,Kategori Ağacı,Ürün adı success,Kategori Ağacı success
https://m.media-amazon.com/images/I/71aNu7+cQNL.jpg;https://m.media-amazon.com/images/I/71WrDzTQIbL.jpg;https://m.media-amazon.com/images/I/71P9My0HKNL.jpg;https://m.media-amazon.com/images/I/719LrKj2+kL.jpg;https://m.media-amazon.com/images/I/71wZZM-UGOL.jpg;https://m.media-amazon.com/images/I/71wPm8Hiw9L.jpg;https://m.media-amazon.com/images/I/61Pa4t-8fHL.jpg;https://m.media-amazon.com/images/I/71QmSmnsFEL.jpg;https://m.media-amazon.com/images/I/61NDLiw6vIL.jpg;https://m.media-amazon.com/images/I/31rDnCaYULL.jpg,"Tefal OptiGrill+ XL elektrischer Kontaktgrill + Reinigungs Grillbürste, 9 automatische Grillprogramme | Indoor Elektro Grill | Ideale Grillergebnisse | antihaftversiegelte Aluguss-Platten | Edelstahl",1382926.0,4.4,,,,,,229.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B09XXTQ8CB,4210101974308,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/61hl+epbqML.jpg;https://m.media-amazon.com/images/I/61VVLPNymnL.jpg;https://m.media-amazon.com/images/I/71tCLb5-EcL.jpg;https://m.media-amazon.com/images/I/41b7Sqqm31L.jpg;https://m.media-amazon.com/images/I/31LLctsVS5L.jpg;https://m.media-amazon.com/images/I/31Nf54rwfhL.jpg;https://m.media-amazon.com/images/I/31B-stonUYL.jpg;https://m.media-amazon.com/images/I/317+xNqt-kL.jpg,Stöckli Raclette PizzaGrill 6 White,1350531.0,,,,,,,179.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B0DX1QBYKN,7610316826046,Stöckli,,,,,False,False
https://m.media-amazon.com/images/I/71UO83rBZoL.jpg;https://m.media-amazon.com/images/I/712p0r0z3SL.jpg;https://m.media-amazon.com/images/I/71VUn9o8DoL.jpg;https://m.media-amazon.com/images/I/71gdA4qJudL.jpg;https://m.media-amazon.com/images/I/51Q0mMt3b0L.jpg;https://m.media-amazon.com/images/I/71ZlCMdKyzL.jpg;https://m.media-amazon.com/images/I/71E8hNnumAL.jpg;https://m.media-amazon.com/images/I/61hhGA3PgML.jpg;https://m.media-amazon.com/images/I/41drINWdqhL.jpg;https://m.media-amazon.com/images/I/411r8MfmQ5L.jpg;https://m.media-amazon.com/images/I/319NGIv9STL.jpg,"Steba Made in Germany Raclette, Antihaft-Druckguss-Grillplatte, Natursteingrillplatte, 8 emaillierte Pfännchen, Grillfläche insgesamt 29 x 29 cm, RC 4 Plus Deluxe",1333583.0,4.5,,,,,172.81 -C0A,240.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B00ONA40HM,4011833302236,Steba,,,,,False,False
https://m.media-amazon.com/images/I/81YLSnEiq+L.jpg;https://m.media-amazon.com/images/I/61TZV5DBa1L.jpg;https://m.media-amazon.com/images/I/61zLpJnA1fL.jpg;https://m.media-amazon.com/images/I/71kiZpGZZxL.jpg;https://m.media-amazon.com/images/I/61Ki48CZDpL.jpg;https://m.media-amazon.com/images/I/61LK38nPUiL.jpg;https://m.media-amazon.com/images/I/61DkIJZwAQL.jpg;https://m.media-amazon.com/images/I/81KVbKSHmEL.jpg;https://m.media-amazon.com/images/I/71cgXe4bi8L.jpg,"Black Rock Grill Hot Stone Kochen Lavastein - Steaksteine Hot Stone Kochen, Steak Grill, Kochstein",1335439.0,4.4,140.19 -C0A,1000.0,,,140.19 -C0A,70.50 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Heißer Stein-Grill",Küche & Haushalt,B0819YBQH1,5060148932439,Black Rock Grill,,,,,False,False
https://m.media-amazon.com/images/I/71jPy2TKfWL.jpg;https://m.media-amazon.com/images/I/712bs2pij-L.jpg;https://m.media-amazon.com/images/I/71paW6K8QEL.jpg;https://m.media-amazon.com/images/I/71nKPsX1QzL.jpg;https://m.media-amazon.com/images/I/711NCNcC-5L.jpg;https://m.media-amazon.com/images/I/81a1ELEykGL.jpg;https://m.media-amazon.com/images/I/71Na27yk0BL.jpg,GroßE KapazitäT Hocheffizient Kebap Grill Gas Doner Kebab Machine Gyrosgrill Tischgrill Commercial Vertical Bbq Shawarma Gyros Rotisserie Tool Grillmaschine Lpg Broiler Home Gyro Elektro DöNergrill,1342781.0,3.1,186.00 -C0A,207.0,,,186.00 -C0A,186.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0DZHDGYLK,,Legwfdthy,,,,,False,False
https://m.media-amazon.com/images/I/6181dyGkj0L.jpg;https://m.media-amazon.com/images/I/71yR6eYsGyL.jpg;https://m.media-amazon.com/images/I/71a91C0ZFjL.jpg,"Syntrox 1 Raclette Pfännchen viereckig mit Schaber Antihaftbeschichtung Grill Zubehör, Ersatzpfännchen für Raclette, Raclette-Erweiterung, Universelle Kompatibilität",953045.0,3.0,20.99 -C0A,763.0,,,20.99 -C0A,99.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B0CP454M91,4251606242226,Syntrox Germany,,,,,False,False
https://m.media-amazon.com/images/I/61mOi7RB5iL.jpg;https://m.media-amazon.com/images/I/61wqOdMRm1L.jpg;https://m.media-amazon.com/images/I/113TpvMegCL.jpg;https://m.media-amazon.com/images/I/113MT3WB2pL.jpg;https://m.media-amazon.com/images/I/11XID2TkKcL.jpg;https://m.media-amazon.com/images/I/11hXKg4ptpL.jpg;https://m.media-amazon.com/images/I/11wK8JqGX8L.jpg;https://m.media-amazon.com/images/I/119LpxKN7HL.jpg;https://m.media-amazon.com/images/I/11EZe6uWE7L.jpg,"TEFAL OptiGrill 2in1 Intelligenter Grill, BBQ, Perfektes Grillen, Keine Überwachung, 2in1-Gerät, Leicht zu reinigen, eigene App, Gesünderes Grillen, GC772D10",1346927.0,2.7,,,,,204.14 -C0A,379.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0BWY87JKF,3168437249632,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/610fVaUrvmL.jpg;https://m.media-amazon.com/images/I/51ChrE+44uL.jpg;https://m.media-amazon.com/images/I/61eG1OnOvcL.jpg;https://m.media-amazon.com/images/I/51rCWkjKrHL.jpg;https://m.media-amazon.com/images/I/615pJpeYsDL.jpg;https://m.media-amazon.com/images/I/51qDIL67HkL.jpg;https://m.media-amazon.com/images/I/71flWYTy7+L.jpg;https://m.media-amazon.com/images/I/61RIFIuPl1L.jpg;https://m.media-amazon.com/images/I/51yTGYL4tzL.jpg,"Akozon 2 Stück 144 Hz 3D, Linsenbrille für DLP Orojectors 3 D Projektor Active Shutter LinK LCD",1347399.0,,38.87 -C0A,,,,38.87 -C0A,57.74 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B0DJ2G1KZB,,Akozon,,,,,False,False
https://m.media-amazon.com/images/I/61sZ273-K+L.jpg,"Tefal OptiGrill+ elektrischer Kontaktgrill + XA7258 Snacking & Baking Backschale + Optigrill Rezeptbuch, 6 Grillprogramme | Indoor Elektro Grill | Ideale Grillergebnisse | Antihaft Aluguss-Platten",1382926.0,4.4,,,,,,239.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B09XXT9W7Q,4210101974261,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/712Q5IsJmnL.jpg;https://m.media-amazon.com/images/I/71Na27yk0BL.jpg;https://m.media-amazon.com/images/I/71euB382OFL.jpg;https://m.media-amazon.com/images/I/711NCNcC-5L.jpg;https://m.media-amazon.com/images/I/71nKPsX1QzL.jpg;https://m.media-amazon.com/images/I/71FqUej0ZML.jpg;https://m.media-amazon.com/images/I/71paW6K8QEL.jpg;https://m.media-amazon.com/images/I/81a1ELEykGL.jpg;https://m.media-amazon.com/images/I/712bs2pij-L.jpg,"HOARLICN Dönergrill Gas, 3000W Gas Kebab Maschine 8kg Gewerblich Dönergrill 360° Drehbar Gas-Shawarma-Maschine Dönerspieß für Gebratenes Hähnchen, Truthahn, Shawarma-Fleisch",1751083.0,5.0,179.00 -C0A,276.0,,,179.00 -C0A,189.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Home Improvement,B0FL21YHKN,,HOARLICN,,,,,False,False
https://m.media-amazon.com/images/I/61YS2jiSZJL.jpg;https://m.media-amazon.com/images/I/713Yx-tCFXL.jpg;https://m.media-amazon.com/images/I/5153fa3mtZL.jpg;https://m.media-amazon.com/images/I/51ex8LHsqBL.jpg;https://m.media-amazon.com/images/I/61GPuFZ7ShL.jpg;https://m.media-amazon.com/images/I/81ACsdnyjsL.jpg;https://m.media-amazon.com/images/I/71Dybk+IuNL.jpg;https://m.media-amazon.com/images/I/71K1+KUmZvL.jpg;https://m.media-amazon.com/images/I/71iPxMxKIBL.jpg,Grill elektryczny Tefal Optigrill Sna,1350457.0,3.9,153.47 -C0A,1.0,153.47 -C0A,1.0,153.47 -C0A,199.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B081SW41YQ,3016661149627,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/5118XmM2dgL.jpg,"Stöckli Raqulette Twinboard Plus Weiss, 0010.70",1352204.0,5.0,,,,,,94.90 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Sports,B00O4874JO,7610316813374,Stöckli,,,,,False,False
https://m.media-amazon.com/images/I/71eR7KINF6L.jpg;https://m.media-amazon.com/images/I/81KVJTY4bGL.jpg;https://m.media-amazon.com/images/I/81IGR0+svAL.jpg;https://m.media-amazon.com/images/I/81Mv7lDdI2L.jpg;https://m.media-amazon.com/images/I/819jIryfviL.jpg;https://m.media-amazon.com/images/I/81KH1tyRSCL.jpg;https://m.media-amazon.com/images/I/81yN7E8h1NL.jpg,"AMAVEL Lavastein Steakbrett, Stein-Grill mit Saucenschälchen und Keramik-Platte, Bambusbrett mit Hot Stone Grill, BBQ Steinplatte, Steak Grillplatte, Servierplatte, Tischgrill Set",1348569.0,3.6,,,,,,99.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Heißer Stein-Grill",Küche & Haushalt,B09HSKB8T8,4251449587928,AMAVEL,,,,,False,False
https://m.media-amazon.com/images/I/61aKRZQMUOL.jpg;https://m.media-amazon.com/images/I/81lWLhgZhgL.jpg;https://m.media-amazon.com/images/I/711rDLndpCL.jpg;https://m.media-amazon.com/images/I/71gtjLieowL.jpg;https://m.media-amazon.com/images/I/619nZFnkjpL.jpg;https://m.media-amazon.com/images/I/71OCk-2ymSL.jpg;https://m.media-amazon.com/images/I/71JoGPNx9GL.jpg,"CXCZFG Geteilte AR-Brille Zum Betrachten Von 3D-Filmen, Der 120-Zoll Virtual-Meg-Bildschirm, Selbst Entwickelte Benutzeroberfläche, Tragbar Und Praktisch Für Ihre Heimkino-Anforderungen",1359547.0,2.0,582.74 -C0A,99.0,,,582.74 -C0A,597.18 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B0DXKQ8WNY,8393768836465,CXCZFG,,,,,False,False
https://m.media-amazon.com/images/I/71j4NNqZc6L.jpg;https://m.media-amazon.com/images/I/71-1623KBEL.jpg;https://m.media-amazon.com/images/I/61s3bdmTqPL.jpg;https://m.media-amazon.com/images/I/61AuADUBFIL.jpg;https://m.media-amazon.com/images/I/61udprVIwZL.jpg;https://m.media-amazon.com/images/I/71D0cv1EKUL.jpg;https://m.media-amazon.com/images/I/61nonnrulVL.jpg;https://m.media-amazon.com/images/I/61RKeJ7dktL.jpg;https://m.media-amazon.com/images/I/71O2oO26ZaL.jpg;https://m.media-amazon.com/images/I/51P9lHqjyFL.jpg,"Swissmar Geneva Raclette 4 Personen, Raclette Grill mit Pfännchen und Schiebern, Mini Raclette-Grill mit antihaftbeschichteter Grillplatte und 4 Raclette Pfännchen, 800W",1388261.0,,87.62 -C0A,9.0,87.62 -C0A,9.0,87.62 -C0A,119.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B0DGGYV8LP,5061005671058,Swissmar,,,,,False,False
https://m.media-amazon.com/images/I/71jPy2TKfWL.jpg;https://m.media-amazon.com/images/I/712bs2pij-L.jpg;https://m.media-amazon.com/images/I/71Na27yk0BL.jpg;https://m.media-amazon.com/images/I/71euB382OFL.jpg;https://m.media-amazon.com/images/I/711NCNcC-5L.jpg;https://m.media-amazon.com/images/I/71nKPsX1QzL.jpg;https://m.media-amazon.com/images/I/71FqUej0ZML.jpg;https://m.media-amazon.com/images/I/81a1ELEykGL.jpg;https://m.media-amazon.com/images/I/71paW6K8QEL.jpg,"BAOCHADA Dönergrill Tischgrill 3kW, 360° Rotisserie Gyrosgrill aus Edelstahl, Elektrogrill für Döner, Elektro Döner Kebab Maschine Hähnchengrill, BBQ Vertikalgrill Maschine für Zuhause",1363073.0,4.1,205.01 -C0A,,,,205.01 -C0A,224.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Home Improvement,B0CNRV5KZ2,,BAOCHADA,,,,,False,False
https://m.media-amazon.com/images/I/714cHirqGwL.jpg;https://m.media-amazon.com/images/I/A1IFpAptIyL.jpg;https://m.media-amazon.com/images/I/61RKsmNd0tL.jpg;https://m.media-amazon.com/images/I/8177-tv00iL.jpg;https://m.media-amazon.com/images/I/71grq7hn1lL.jpg;https://m.media-amazon.com/images/I/81up2Xg4qSL.jpg;https://m.media-amazon.com/images/I/715VCsXipkL.jpg;https://m.media-amazon.com/images/I/71OAGkqXejL.jpg,Princess 103070 Dinner4all Circle - 4 einzelne Grillplatten - 4 x 250 W Inklusive Spatel Schwarz,1370877.0,4.8,93.04 -C0A,,93.04 -C0A,,93.04 -C0A,89.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B09NBPJFWV,8712836964594,Princess,,,,,False,False
https://m.media-amazon.com/images/I/51rGErZSu5L.jpg;https://m.media-amazon.com/images/I/41QKpKg1ACL.jpg;https://m.media-amazon.com/images/I/41+GMSNUSlL.jpg;https://m.media-amazon.com/images/I/412kuJjyLYL.jpg;https://m.media-amazon.com/images/I/519BebYe6cL.jpg;https://m.media-amazon.com/images/I/51MgwWAea6L.jpg;https://m.media-amazon.com/images/I/51garzLvBML.jpg;https://m.media-amazon.com/images/I/31C4kZXW3XL.jpg,"GastroHero Elektro-Grillplatte Eco 998x398 glatt, verchromt - Tischgerät Gastronomiebedarf",1367611.0,,511.58 -C0A,,,,511.58 -C0A,511.58 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Grillpfannen",Home,B0BZHRZN1D,4262367484848,GastroHero,,,,,False,False
https://m.media-amazon.com/images/I/71CymnUZHUL.jpg;https://m.media-amazon.com/images/I/814PocypovL.jpg;https://m.media-amazon.com/images/I/71AO7rpB-IL.jpg;https://m.media-amazon.com/images/I/712RtVJXiyL.jpg;https://m.media-amazon.com/images/I/31lzqpjC9oL.jpg;https://m.media-amazon.com/images/I/41Ewg3qyg2L.jpg,"G3 Ferrari G10139 Doppelkocher, vertikal, Deep, Glas, Schwarz",1368782.0,4.3,146.66 -C0A,,146.66 -C0A,,146.66 -C0A,179.90 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B08N4Q979B,8056095876671,G3 Ferrari,,,,,False,False
https://m.media-amazon.com/images/I/61lxwwlN-eL.jpg;https://m.media-amazon.com/images/I/71il2-kZD3L.jpg;https://m.media-amazon.com/images/I/71btY8Q5YdL.jpg;https://m.media-amazon.com/images/I/711OknTn8hL.jpg;https://m.media-amazon.com/images/I/81GVCjI6oFL.jpg;https://m.media-amazon.com/images/I/71tNqN8Bc4L.jpg;https://m.media-amazon.com/images/I/81i+fyzuLRL.jpg;https://m.media-amazon.com/images/I/61f+l1rPEvL.jpg;https://m.media-amazon.com/images/I/41RdHMz0KTL.jpg;https://m.media-amazon.com/images/I/41XVk3CPveL.jpg;https://m.media-amazon.com/images/I/41DL1izr2+L.jpg;https://m.media-amazon.com/images/I/31uU-yszuaL.jpg;https://m.media-amazon.com/images/I/31McTuzsTnL.jpg;https://m.media-amazon.com/images/I/31FEcUKOv8L.jpg,"Tefal Optigrill Elite Kontaktgrill mit Grillboost-Funktion 2000W + Hamburgerpresse Ingenio Grillzange | Indoor Elektro Grill 12 automatische Programme Intuitiver Sensor Touch Display Boost, Edelstahl",1371386.0,4.5,,,,,,274.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0B24YKHLX,4210101973714,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/71IGtSptyaL.jpg;https://m.media-amazon.com/images/I/71yI7nUCmiL.jpg;https://m.media-amazon.com/images/I/71S8PsOpMRL.jpg;https://m.media-amazon.com/images/I/71DoFJMm18L.jpg;https://m.media-amazon.com/images/I/61In7gX4XAL.jpg;https://m.media-amazon.com/images/I/61bb6HnRKaL.jpg;https://m.media-amazon.com/images/I/51WJX1L44uL.jpg;https://m.media-amazon.com/images/I/61S23QofjeL.jpg;https://m.media-amazon.com/images/I/71ao8iN9lBL.jpg;https://m.media-amazon.com/images/I/41LBb4YE90L.jpg,"Syntrox Germany Dönergrill Zirkulon mit Timer, Drehspieß, Hähnchengrill, Gyrosgrill, Elektrogrill, Gesundes Grillen, Leistungsstarker Dönergrill, Grillen Zuhause, Fettfrei-Grill",1380890.0,4.8,,,,,,59.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0CD2GHP23,4251606228701,Syntrox Germany,,,,,False,False
https://m.media-amazon.com/images/I/61uLUZsRFoL.jpg;https://m.media-amazon.com/images/I/71il2-kZD3L.jpg;https://m.media-amazon.com/images/I/71btY8Q5YdL.jpg;https://m.media-amazon.com/images/I/711OknTn8hL.jpg;https://m.media-amazon.com/images/I/81GVCjI6oFL.jpg;https://m.media-amazon.com/images/I/71tNqN8Bc4L.jpg;https://m.media-amazon.com/images/I/81i+fyzuLRL.jpg;https://m.media-amazon.com/images/I/61f+l1rPEvL.jpg;https://m.media-amazon.com/images/I/61PuDE5FgeL.jpg;https://m.media-amazon.com/images/I/41XVk3CPveL.jpg;https://m.media-amazon.com/images/I/31uU-yszuaL.jpg;https://m.media-amazon.com/images/I/31FEcUKOv8L.jpg,"Tefal Optigrill Elite Kontaktgrill mit Grillboost-Funktion 2000W + W875 Hamburgerpresse | Indoor Elektro Grill | 12 automatische Programme | Intuitiver Sensor | Touch Display, Edelstahl Leistungsstark",1371586.0,4.5,,,,,,269.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0B24YWSXN,4210101974193,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/71vclWF2uCL.jpg;https://m.media-amazon.com/images/I/71XL1DCUlxL.jpg;https://m.media-amazon.com/images/I/71RgH8SrLVL.jpg;https://m.media-amazon.com/images/I/81Q2qj-VsdL.jpg;https://m.media-amazon.com/images/I/81MzzCfVBOL.jpg;https://m.media-amazon.com/images/I/71O+Zfai8+L.jpg;https://m.media-amazon.com/images/I/71Ac+scyMcL.jpg,"FANTASK 3 in 1 Sandwichmaker, 1800W Kontaktgrill 90℃-230℃, 2 abnehmbare Antihaftplatten, Waffeleisen, Schwarz",1385683.0,,,,,,,102.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0F32H5ZTV,,FANTASK,,,,,False,False
https://m.media-amazon.com/images/I/61s0rjrRDJL.jpg;https://m.media-amazon.com/images/I/61mplQr9PcL.jpg;https://m.media-amazon.com/images/I/61Iao2BDCyL.jpg;https://m.media-amazon.com/images/I/41b7Sqqm31L.jpg;https://m.media-amazon.com/images/I/31LLctsVS5L.jpg;https://m.media-amazon.com/images/I/31Nf54rwfhL.jpg;https://m.media-amazon.com/images/I/31B-stonUYL.jpg;https://m.media-amazon.com/images/I/31BRUwSp7NL.jpg,Stöckli Raclette PizzaGrill 4 Black,1377905.0,,,,,,,159.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B0DWXB8MR1,7610316825865,Stöckli,,,,,False,False
https://m.media-amazon.com/images/I/712Q5IsJmnL.jpg;https://m.media-amazon.com/images/I/71Na27yk0BL.jpg;https://m.media-amazon.com/images/I/71euB382OFL.jpg;https://m.media-amazon.com/images/I/711NCNcC-5L.jpg;https://m.media-amazon.com/images/I/71nKPsX1QzL.jpg;https://m.media-amazon.com/images/I/71FqUej0ZML.jpg;https://m.media-amazon.com/images/I/71paW6K8QEL.jpg;https://m.media-amazon.com/images/I/81a1ELEykGL.jpg;https://m.media-amazon.com/images/I/712bs2pij-L.jpg,"Dönergrill Dönerspieß,3000W Dönergrill mit 2 Brenner,Gyros Elektro Grill, BBQ, Tischgrill, Vertikalgrill aus Edelstahl inkl,auch als Schaschlikgrill verwendbar",1416505.0,5.0,,,,,,180.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0FHPWXMQ9,0758483405811,XIAYUHE,,,,,False,False
https://m.media-amazon.com/images/I/71r+laN+53L.jpg;https://m.media-amazon.com/images/I/71QvuA6fyfL.jpg;https://m.media-amazon.com/images/I/71RP8Cf90wL.jpg;https://m.media-amazon.com/images/I/71pZnJLmluL.jpg;https://m.media-amazon.com/images/I/71qbX9kNWXL.jpg;https://m.media-amazon.com/images/I/81v2I37LDpL.jpg;https://m.media-amazon.com/images/I/81wWS6zlE1L.jpg;https://m.media-amazon.com/images/I/61WM0ifniSL.jpg,"Dönergrill Gas Kebab Machine, Elektrische LPG Kebab Maschine Vertical Gyrosgrill Grillofen Mit Temperatureinstellschalter 3000W 220V",1392145.0,3.9,179.99 -C0A,,,,179.99 -C0A,185.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Home Improvement,B0BS8Q46Y6,,SHZICMY,,,,,False,False
https://m.media-amazon.com/images/I/8125bDbRS4L.jpg;https://m.media-amazon.com/images/I/81F69cMyTqL.jpg;https://m.media-amazon.com/images/I/816g4XwPNKL.jpg;https://m.media-amazon.com/images/I/71UIoTp89BL.jpg;https://m.media-amazon.com/images/I/71uWm5HoPFL.jpg;https://m.media-amazon.com/images/I/71S7Mzkf7qL.jpg;https://m.media-amazon.com/images/I/81ezBtchrsL.jpg,"Rosenstein & Söhne Grillplatten: Raclette für 4 Personen, mit Grillaufsatz und heißem Stein, 350 Watt (Raclette Grill, Grillplatte für, BBQ)",1395679.0,5.0,49.98 -C0A,25.0,,,49.98 -C0A,57.98 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B0BTJBK4F6,4022107930376,Rosenstein & Söhne,,,,,False,False
https://m.media-amazon.com/images/I/61uAJuTyg0L.jpg;https://m.media-amazon.com/images/I/81QcncyChOL.jpg;https://m.media-amazon.com/images/I/71ehZQ4IRJL.jpg;https://m.media-amazon.com/images/I/71SGRicFz1L.jpg;https://m.media-amazon.com/images/I/71hsY4dm9OL.jpg;https://m.media-amazon.com/images/I/71JHkxPYxaL.jpg;https://m.media-amazon.com/images/I/71QmSmnsFEL.jpg;https://m.media-amazon.com/images/I/611X8JKLGiL.jpg;https://m.media-amazon.com/images/I/51KCHh32+pL.jpg;https://m.media-amazon.com/images/I/41DL1izr2+L.jpg;https://m.media-amazon.com/images/I/41rxtuLMiEL.jpg;https://m.media-amazon.com/images/I/31KYDylEb-L.jpg,"Tefal OptiGrill+ Plus Kontaktgrill + Reinigungs Grillbürste, 6 automatische Grillprogramme | Indoor Elektro Grill | Ideale Grillergebnisse | antihaftversiegelte Abnehmbare Aluguss-Platten | Edelstahl",1399302.0,4.4,,,,,,209.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B09XXRVK57,4210101974247,Tefal,,,,,False,False
https://m.media-amazon.com/images/I/81288x05Q+L.jpg;https://m.media-amazon.com/images/I/415IpcQ4opL.jpg,Syntrox Germany 16 Design Grill Pfännchen für Raclette,1414227.0,4.8,49.99 -C0A,,,,49.99 -C0A,84.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B01MFDMB0J,4260420741884,Syntrox Germany,,,,,False,False
https://m.media-amazon.com/images/I/61nUtKerzBL.jpg;https://m.media-amazon.com/images/I/91daAumgoNL.jpg;https://m.media-amazon.com/images/I/91ZJSdeTawL.jpg;https://m.media-amazon.com/images/I/81ERBhFCmLL.jpg;https://m.media-amazon.com/images/I/815569AsGIL.jpg;https://m.media-amazon.com/images/I/7129mkgq8ML.jpg;https://m.media-amazon.com/images/I/81HRzRkEQkL.jpg;https://m.media-amazon.com/images/I/61Qrno+budL.jpg;https://m.media-amazon.com/images/I/71oLfCpX9zL.jpg,Syntrox Germany RAC-1100W-Freiburg Rundum-Genuss Raclette-Grill-Fondue-für 8 Personen,1419810.0,4.7,114.99 -C0A,3.0,,,114.99 -C0A,99.95 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B09LD4J9FK,4251606211048,Syntrox Germany,,,,,False,False
https://m.media-amazon.com/images/I/71oBHOwl8xL.jpg;https://m.media-amazon.com/images/I/61cq+Xb8BbL.jpg;https://m.media-amazon.com/images/I/71w+XWSVuLL.jpg;https://m.media-amazon.com/images/I/61kJLJFdBdL.jpg;https://m.media-amazon.com/images/I/51SgjhsnbKL.jpg;https://m.media-amazon.com/images/I/61f-jf1UuWL.jpg;https://m.media-amazon.com/images/I/61JsilI088L.jpg;https://m.media-amazon.com/images/I/71eAguqhypL.jpg;https://m.media-amazon.com/images/I/71u3pXLz26L.jpg,"Elektrische Hamburger-Grill,2 Layer Kommerzielle Doppel Brot, Burger Buns Toaster,Edelstahlpfannen Platten Einstellbare Zeit und Temperatur",1697964.0,5.0,198.36 -C0A,13.0,,,198.36 -C0A,180.00 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0CSDDZWSN,,LOYEMAADE,,,,,False,False
