Image,Title,Buy Box: Current,Categories: Tree,ASIN,Product Codes: EAN,Brand
https://m.media-amazon.com/images/I/41lrQ6xjy+L.jpg,"SAMSUNG Odyssey G9 G91SD, OLED, DQHD Super Ultra Wide Gaming Monitor, Bildwiederholrate 144 Hz & Reaktionszeit 0,03 ms (GTG)",799.00,Computer & Zubehör › Monitore,B0DPJC74WV,"2220009716759, 8806095810812",Samsung
https://m.media-amazon.com/images/I/410+mz9ibuL.jpg;https://m.media-amazon.com/images/I/41MlHrnpdXL.jpg;https://m.media-amazon.com/images/I/51R3sH5Y3QL.jpg;https://m.media-amazon.com/images/I/31pnihtvX2L.jpg;https://m.media-amazon.com/images/I/41tAAVOe9pL.jpg;https://m.media-amazon.com/images/I/41sp7vuIM-L.jpg,Silicon Power DDR5 32GB (2x16GB) 4800MHz (PC5-38400) 262-pin CL40 1.1V SODIMM Non-ECC Laptop RAM Computer Memory SP032GBSVU480F22,439.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B0BP2DN18Y,0886576065229,SP Silicon Power
https://m.media-amazon.com/images/I/4125Fyu5h5L.jpg;https://m.media-amazon.com/images/I/4116ulCwE5L.jpg;https://m.media-amazon.com/images/I/51NTByUuroL.jpg;https://m.media-amazon.com/images/I/410LgfDNchL.jpg;https://m.media-amazon.com/images/I/516rlf+su0L.jpg;https://m.media-amazon.com/images/I/41CWWuG1umL.jpg;https://m.media-amazon.com/images/I/41sqQhhyjDL.jpg;https://m.media-amazon.com/images/I/41NT2NTifGL.jpg,"ASUS Eye Care VZ27EHE - 27 Zoll Full HD Monitor - Schlankes Design, Rahmenlos, Flicker-Free, Blaulichtfilter, FreeSync - 75 Hz, 16:9 IPS Panel, 1920x1080 - HDMI, D-Sub",229.00,Computer & Zubehör › Monitore,B09CDTTJ4T,4711081101116,ASUS
https://m.media-amazon.com/images/I/41RHNEvAixL.jpg;https://m.media-amazon.com/images/I/41p+C766HnL.jpg;https://m.media-amazon.com/images/I/214xOuVcYQL.jpg;https://m.media-amazon.com/images/I/31yWmu4YcmL.jpg;https://m.media-amazon.com/images/I/21uZ-s-yDFL.jpg;https://m.media-amazon.com/images/I/41ejtvgGWyL.jpg,"ASUS Eye Care VZ279HE - 27 Zoll Full HD Monitor - Schlankes Design, Rahmenlos, Flicker-Free, Blaulichtfilter - 75 Hz, 16:9 IPS Panel, 1920x1080 - HDMI, D-Sub",209.00,Computer & Zubehör › Monitore,B073Q2Q7MD,4712900726992,ASUS
https://m.media-amazon.com/images/I/414N-h4TP0L.jpg;https://m.media-amazon.com/images/I/41ozDZPgRBL.jpg;https://m.media-amazon.com/images/I/31+keVvECrL.jpg;https://m.media-amazon.com/images/I/31Kxvci-LEL.jpg;https://m.media-amazon.com/images/I/41tLYnOeCSL.jpg;https://m.media-amazon.com/images/I/41Pg7B+HcLL.jpg;https://m.media-amazon.com/images/I/41JZmMECfgL.jpg;https://m.media-amazon.com/images/I/31H9Vup3xZL.jpg,"MSI MAG 275CQRF QD E2 27"" LED Rapid VA QHD 180Hz 0.5ms Curva",298.18,Computer & Zubehör › Monitore,B0DL2WVVFV,4711377191838,MSI
https://m.media-amazon.com/images/I/41z1cgIi0IL.jpg;https://m.media-amazon.com/images/I/51p2fjkA4VL.jpg;https://m.media-amazon.com/images/I/51falu7IY1L.jpg;https://m.media-amazon.com/images/I/51uZPgGqCvL.jpg;https://m.media-amazon.com/images/I/419zfBKGemL.jpg;https://m.media-amazon.com/images/I/51IvgrSlT+L.jpg,Corsair Vengeance RGB Pro 16GB (2 x 8 GB) 3600MHz C18 - schwarz,233.06,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B07TB3R9JB,0840006614852,Corsair
https://m.media-amazon.com/images/I/41kddlesf+L.jpg;https://m.media-amazon.com/images/I/31Nb9hWmoUL.jpg;https://m.media-amazon.com/images/I/31aTGHTenhL.jpg;https://m.media-amazon.com/images/I/31wu7W4GJ7L.jpg;https://m.media-amazon.com/images/I/319UTKjT2gL.jpg;https://m.media-amazon.com/images/I/51B2LL3MaSL.jpg,Kingston FURY Renegade Weiß RGB XMP 24GB 8400MT/s DDR5 CL40 CUDIMM Desktop Gaming Speicher - KF584CU40RWA-24,439.90,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B0DN1T8QHB,0740617346862,KINGSTON FURY
https://m.media-amazon.com/images/I/41wiDCz3huL.jpg;https://m.media-amazon.com/images/I/41VyuJOBMtL.jpg;https://m.media-amazon.com/images/I/51Jd6qMICTL.jpg;https://m.media-amazon.com/images/I/51r4HcpXisL.jpg;https://m.media-amazon.com/images/I/51+4CyEbj4L.jpg;https://m.media-amazon.com/images/I/51JmulGTw5L.jpg;https://m.media-amazon.com/images/I/51-YPgGpVPL.jpg,"UPERFECT Laptop Screen Extender, 2K 14"" 360° Patented Unique Swivel Hinge Triple Monitor, 2240x1400 QHD IPS Portable Dual Monitor for 13.3""-17.3'' Laptops, Plug & Play",399.99,Computer & Zubehör › Monitore,B0FHH23QPY,6926316318308,UPERFECT
https://m.media-amazon.com/images/I/419+t+uZKsL.jpg;https://m.media-amazon.com/images/I/41WlUgwEfIL.jpg,"LG Electronics 27BN650Y-B 68,58 cm (27 Zoll) Full HD Monitor (IPS, Flicker Safe, Lese-Modus), schwarz",222.80,Computer & Zubehör › Monitore,B08FJDLV6T,8806098738267,LG
https://m.media-amazon.com/images/I/41qbZ-DeQmL.jpg;https://m.media-amazon.com/images/I/41PtjN5dpqL.jpg;https://m.media-amazon.com/images/I/418XlDC2WML.jpg;https://m.media-amazon.com/images/I/41SkFJomoQL.jpg;https://m.media-amazon.com/images/I/41qyTP7rB1L.jpg;https://m.media-amazon.com/images/I/41vn5v9GY7L.jpg;https://m.media-amazon.com/images/I/51ytsQYcKWL.jpg;https://m.media-amazon.com/images/I/41+EJP0r75L.jpg;https://m.media-amazon.com/images/I/41doPt5jgFL.jpg;https://m.media-amazon.com/images/I/314K6yACjfL.jpg;https://m.media-amazon.com/images/I/3118ozv3qCL.jpg;https://m.media-amazon.com/images/I/31ivcuVx+jL.jpg,"LG Electronics 32UN880P-B Ultrafine™ Ergo UHD 4K 32"" (80cm), 3840 x 2160, 16:9, Energy-efficient LED Backlight, DCI-P3 95% (Typ.), HDR10, 5ms GtG - Schwarz",523.95,Computer & Zubehör › Monitore,B0CR52JZVJ,8806087975383,LG
https://m.media-amazon.com/images/I/41gezik2FxL.jpg;https://m.media-amazon.com/images/I/41VsfSfYHvL.jpg;https://m.media-amazon.com/images/I/41qJm9hl30L.jpg;https://m.media-amazon.com/images/I/41UDXD6bErL.jpg;https://m.media-amazon.com/images/I/41DFCWV4GxL.jpg;https://m.media-amazon.com/images/I/41nzh1Q2+xL.jpg;https://m.media-amazon.com/images/I/41ey-ZvTguL.jpg;https://m.media-amazon.com/images/I/41VYgy3BavL.jpg;https://m.media-amazon.com/images/I/41q+0CKEfAL.jpg,"NZXT N7 Z890 – Intel Z890 LGA 1851 ATX Gaming-Mainboard für Core Ultra (Serie 2) - 16+1+2, DDR5, 5X M.2, PCIe 5.0, Wi-Fi 6E, 2.5GbE, Thunderbolt 4 - Vollabdeckung – Schwarz",343.35,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DZDYTT87,"0810074846271, 5056547206219",NZXT
https://m.media-amazon.com/images/I/415d9Ao8TuL.jpg;https://m.media-amazon.com/images/I/51tT8izs90L.jpg;https://m.media-amazon.com/images/I/41Gv7InX9lL.jpg;https://m.media-amazon.com/images/I/41oNnGxA04L.jpg;https://m.media-amazon.com/images/I/41qwuf4eyzL.jpg;https://m.media-amazon.com/images/I/410wFhw7zuL.jpg;https://m.media-amazon.com/images/I/41ZIUdUyAUL.jpg;https://m.media-amazon.com/images/I/41gEHy9MzpL.jpg;https://m.media-amazon.com/images/I/41nO4C-TGrL.jpg,"NZXT N9 Z890 - Intel Z890 LGA 1851 ATX Gaming-Mainboard für Core Ultra (Serie 2) - 20+1+1, DDR5, 5X M.2, PCIe 5.0, Wi-Fi 7, 5GbE, Thunderbolt 4 - RGB, Vollmetallabdeckung - Schwarz",425.98,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DZF28PL4,"0810074846257, 5056547206196",NZXT
https://m.media-amazon.com/images/I/41-GcQsK3aL.jpg;https://m.media-amazon.com/images/I/41mPoNa1s4L.jpg;https://m.media-amazon.com/images/I/41GF44NLQVL.jpg;https://m.media-amazon.com/images/I/41lr9l3pHCL.jpg;https://m.media-amazon.com/images/I/41dzaLc8-YL.jpg,"NZXT N7 Z790 Motherboard - N7-Z79XT-W1 - Intel Z790 Chipsatz (Unterstützt 12., 13., 14. Gen CPUs) - ATX Gaming Motherboard - Integriertes I/O Shield - WiFi 6E - Bluetooth - Schwarz",235.83,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0BVL1W8B7,5056547202952,NZXT
https://m.media-amazon.com/images/I/41D3Lf5RInL.jpg;https://m.media-amazon.com/images/I/418bs834D2L.jpg;https://m.media-amazon.com/images/I/31iRMHGZ8LL.jpg;https://m.media-amazon.com/images/I/31nl2i05vTL.jpg;https://m.media-amazon.com/images/I/41qQIwSyByL.jpg;https://m.media-amazon.com/images/I/313Anvw7jhL.jpg;https://m.media-amazon.com/images/I/31Yw3rmtJeL.jpg,"Monitor LG 34WR50QK-B 34"" 50-60 Hz Wide Quad HD",299.99,Computer & Zubehör › Monitore,B0DV9M3MNG,8806096197707,LG
https://m.media-amazon.com/images/I/41MnuhA5d8L.jpg;https://m.media-amazon.com/images/I/51pVwSGjduL.jpg;https://m.media-amazon.com/images/I/41rAntczXbL.jpg;https://m.media-amazon.com/images/I/51AJ8mrReHL.jpg;https://m.media-amazon.com/images/I/31QdphFUmTL.jpg;https://m.media-amazon.com/images/I/41SWGIiyFdL.jpg;https://m.media-amazon.com/images/I/41ZzaYuvxJL.jpg,"ASUS Business VA27UQSB - 27 Zoll 4K UHD Monitor - 16:9 IPS Panel, 3840x2160, 60 Hz, Rahmenlos, ergonomisch, HDR 10 - DisplayPort, HDMI, USB-Hub, Speaker",241.13,Computer & Zubehör › Monitore,B0D1VQNLN7,4711387413715,ASUS
https://m.media-amazon.com/images/I/41ft5m2enLL.jpg;https://m.media-amazon.com/images/I/51ZY3buJdgL.jpg;https://m.media-amazon.com/images/I/51AQ2qYUikL.jpg;https://m.media-amazon.com/images/I/51640vTOV7L.jpg;https://m.media-amazon.com/images/I/51sudcF0qZL.jpg;https://m.media-amazon.com/images/I/51W-fPSrc6L.jpg;https://m.media-amazon.com/images/I/41GML25ytFL.jpg;https://m.media-amazon.com/images/I/51D+mo0ZWEL.jpg,"Intehill 4K Tragbarer Monitor 13,4 Zoll IGZO Panel, Anti-Glare, 3840x2400, 16:10, 500 Nits, 1500:1, 100% sRGB, HDR, Ultraleicht & Tragbar, Aluminiumgehäuse, Eingebaute Lautsprecher, mit VESA (U13ZA)",216.99,Computer & Zubehör › Monitore,B0DDPL6D9M,,Intehill
https://m.media-amazon.com/images/I/51TAjpy5nTL.jpg;https://m.media-amazon.com/images/I/51GeuDSk8QL.jpg;https://m.media-amazon.com/images/I/51DxQwvxKnL.jpg;https://m.media-amazon.com/images/I/41ks-Fwk3wL.jpg;https://m.media-amazon.com/images/I/51j23Pq4OrL.jpg;https://m.media-amazon.com/images/I/51t81W2TTGL.jpg;https://m.media-amazon.com/images/I/51oG1cz29BL.jpg;https://m.media-amazon.com/images/I/51U1JjKJMBL.jpg;https://m.media-amazon.com/images/I/41gK5ju+1UL.jpg,Yahboom Jetson Orin Nano SUPER 8GB Development Kit 67 Tops IMX219 CSI Camera+Jetson Case +Development Board Ubuntu 22.04 ROS2 Data (Orin Nano 8GB Cam Advanced Kit),449.00,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0C7428MGT,,Yahboom
https://m.media-amazon.com/images/I/41hD-TBXXhL.jpg;https://m.media-amazon.com/images/I/41rOQikBtvL.jpg;https://m.media-amazon.com/images/I/41u9ZOyx71L.jpg;https://m.media-amazon.com/images/I/41xaHdGshWL.jpg;https://m.media-amazon.com/images/I/41JtqX4PhUL.jpg;https://m.media-amazon.com/images/I/41kEjKaYqhL.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,GreenTouch 19 Zoll Front IP65 Panel Robustes Metallgehäuse Display Touchscreen Industriequalität Open Frame LCD-Monitor - 1280x1024,388.88,Computer & Zubehör › Monitore,B0DJVJD5PR,,GreenTouch
https://m.media-amazon.com/images/I/41hD-TBXXhL.jpg;https://m.media-amazon.com/images/I/41rOQikBtvL.jpg;https://m.media-amazon.com/images/I/41u9ZOyx71L.jpg;https://m.media-amazon.com/images/I/41czljJqdQL.jpg;https://m.media-amazon.com/images/I/41JtqX4PhUL.jpg;https://m.media-amazon.com/images/I/41kEjKaYqhL.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GreenTouch 15 Zoll Industriedisplay, Reiner Aluminium-10-Punkt-kapazitiver Touchscreen-Monitor – HDMI/VGA/DVI-Schnittstelle – 1024 x 768",388.88,Computer & Zubehör › Monitore,B0DJVG4XNT,,GreenTouch
https://m.media-amazon.com/images/I/41BphwhxXyL.jpg;https://m.media-amazon.com/images/I/41wUyyJG4hL.jpg;https://m.media-amazon.com/images/I/41FZjTxXgyL.jpg;https://m.media-amazon.com/images/I/41wWsig-DjL.jpg;https://m.media-amazon.com/images/I/41xs4QahztL.jpg;https://m.media-amazon.com/images/I/41mXxN6U8+L.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GreenTouch 15,6 Zoll hochauflösender Embedded-Touchscreen-Industriemonitor, Front-IP65-Panel, Robustes Metallgehäuse-Display – 1920 x 1080",338.88,Computer & Zubehör › Monitore,B0DJVGQY5B,,GreenTouch
https://m.media-amazon.com/images/I/41BphwhxXyL.jpg;https://m.media-amazon.com/images/I/41wUyyJG4hL.jpg;https://m.media-amazon.com/images/I/41FZjTxXgyL.jpg;https://m.media-amazon.com/images/I/418ualGMV-L.jpg;https://m.media-amazon.com/images/I/41xs4QahztL.jpg;https://m.media-amazon.com/images/I/41mXxN6U8+L.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GrenTouch 21,5 Zoll 10-Punkt-Touchscreen-LCD-Monitor, Aluminiumgehäuse – Eingebetteter Touchscreen-Monitor für Industrie, Medizin und Einzelhandel",440.88,Computer & Zubehör › Monitore,B0DJVJVJVG,,GreenTouch
https://m.media-amazon.com/images/I/41aiPf5sgVL.jpg;https://m.media-amazon.com/images/I/41hN+RS8iJL.jpg;https://m.media-amazon.com/images/I/41mvfzUomfL.jpg;https://m.media-amazon.com/images/I/41Hl8EU+6OL.jpg;https://m.media-amazon.com/images/I/41eDvP8TSmL.jpg;https://m.media-amazon.com/images/I/41TczIhRcNL.jpg;https://m.media-amazon.com/images/I/51d6EuxvscL.jpg,"GreenTouch 10,1 Zoll industrieller eingebetteter interaktiver Touchscreen-Monitor, kapazitives Multi-Touchscreen-Display mit wasserdichter Vorderseite gemäß IP65 – Auflösung 1280 x 800",278.88,Computer & Zubehör › Monitore,B0DJSD4FY4,,GreenTouch
https://m.media-amazon.com/images/I/41kfrDfVNFL.jpg;https://m.media-amazon.com/images/I/41wUyyJG4hL.jpg;https://m.media-amazon.com/images/I/41FZjTxXgyL.jpg;https://m.media-amazon.com/images/I/41hZHYQu3cL.jpg;https://m.media-amazon.com/images/I/419Vy6xJ5VL.jpg;https://m.media-amazon.com/images/I/41kVoiwkdWL.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GreenTouch 13,3 Zoll Industrie Monitor mit integriertem kapazitivem Touchscreen, Open-Frame-Multi-Touchscreen, Industrie Front IP65 Monitor – HDMI+VGA+DVI – Auflösung 1920 x 1080",398.88,Computer & Zubehör › Monitore,B0DJSSXNNN,,GreenTouch
https://m.media-amazon.com/images/I/41a1c80UQ9L.jpg;https://m.media-amazon.com/images/I/41rOQikBtvL.jpg;https://m.media-amazon.com/images/I/41u9ZOyx71L.jpg;https://m.media-amazon.com/images/I/41T0bBaN7TL.jpg;https://m.media-amazon.com/images/I/419Vy6xJ5VL.jpg;https://m.media-amazon.com/images/I/419f0EMIPqL.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GreenTouch 12,1 Zoll Front IP65 Panel Robustes Metallgehäuse Display Touchscreen Industriequalität Open Frame LCD Monitor - 1024 * 768 - Silber",318.88,Computer & Zubehör › Monitore,B0DJSRBCNB,,GreenTouch
https://m.media-amazon.com/images/I/41hD-TBXXhL.jpg;https://m.media-amazon.com/images/I/41rOQikBtvL.jpg;https://m.media-amazon.com/images/I/41u9ZOyx71L.jpg;https://m.media-amazon.com/images/I/41-AT6AsvfL.jpg;https://m.media-amazon.com/images/I/41JtqX4PhUL.jpg;https://m.media-amazon.com/images/I/41kEjKaYqhL.jpg;https://m.media-amazon.com/images/I/51e4ObC1IxL.jpg,"GreenTouch 43,2 cm (17 Zoll) Front-Panel, IP65-Panel, robustes Metallgehäuse, Display, Touchscreen, Industriequalität, offener Rahmen, LCD-Monitor – 1280 x 1024",358.88,Computer & Zubehör › Monitore,B0DJVJF7G6,,GreenTouch
https://m.media-amazon.com/images/I/41IPjVCzvDL.jpg;https://m.media-amazon.com/images/I/31Z1IEM8fBL.jpg;https://m.media-amazon.com/images/I/41TsWSTT9aL.jpg;https://m.media-amazon.com/images/I/41kWIsx35sL.jpg;https://m.media-amazon.com/images/I/41osgkYuYkL.jpg;https://m.media-amazon.com/images/I/31I+Sk7iUxL.jpg;https://m.media-amazon.com/images/I/41OIyYXwCEL.jpg;https://m.media-amazon.com/images/I/411ic8kUUpL.jpg;https://m.media-amazon.com/images/I/4167560eA9L.jpg;https://m.media-amazon.com/images/I/41nfyEeroTL.jpg,"BenQ MA270UP 27 Zoll 4K Monitor mit Nano-Gloss-Beschichtung für MacBook, Dual-USB-C (90W), Mac-Farbabstimmung, integrierter USB-Hub, Steuerung von Helligkeit & Lautstärke direkt am Mac, P3-Farbraum",499.00,Computer & Zubehör › Monitore,B0G2Y5RCNY,4718755097577,BenQ
https://m.media-amazon.com/images/I/41aExKO8tdL.jpg;https://m.media-amazon.com/images/I/51SzRJD5+aL.jpg;https://m.media-amazon.com/images/I/51ZhvPVWPoL.jpg;https://m.media-amazon.com/images/I/51aARTlWBgL.jpg;https://m.media-amazon.com/images/I/51FXjdGkBtL.jpg;https://m.media-amazon.com/images/I/51b2VdjmwnL.jpg;https://m.media-amazon.com/images/I/417LvzylAoL.jpg,SYSTEMTREFF Office Komplett PC Set Intel Core i3-13100 4x4.5GHz | UHD 730 4K HDMI DX12 | 512GB M.2 NVMe | 16GB DDR4 RAM | WLAN Silent Desktop Paket Computer Rechner für Büro Business Multimedia,777.00,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B07KCFPRHL,4251316428569,SYSTEMTREFF
https://m.media-amazon.com/images/I/41qbZ-DeQmL.jpg;https://m.media-amazon.com/images/I/41PtjN5dpqL.jpg;https://m.media-amazon.com/images/I/418XlDC2WML.jpg;https://m.media-amazon.com/images/I/41SkFJomoQL.jpg;https://m.media-amazon.com/images/I/41qyTP7rB1L.jpg;https://m.media-amazon.com/images/I/41vn5v9GY7L.jpg;https://m.media-amazon.com/images/I/51ytsQYcKWL.jpg;https://m.media-amazon.com/images/I/41+EJP0r75L.jpg;https://m.media-amazon.com/images/I/41doPt5jgFL.jpg;https://m.media-amazon.com/images/I/314K6yACjfL.jpg;https://m.media-amazon.com/images/I/3118ozv3qCL.jpg;https://m.media-amazon.com/images/I/31ivcuVx+jL.jpg;https://m.media-amazon.com/images/I/31BnXa5NY8L.jpg,"LG Ultrafine Ergo 4K IPS Monitor 32UN880-B.BEU 80,01cm - 31,5 Zoll, UHD, 3840x2160, ergonomischer Standfuß, HDR10, Gaming Features, AMD Radeon FreeSync, Schwarz",444.74,Computer & Zubehör › Monitore,B0BVZ5DBQK,8806084028778,LG
https://m.media-amazon.com/images/I/51l8xy5i9aL.jpg;https://m.media-amazon.com/images/I/51GpaqqhA0L.jpg;https://m.media-amazon.com/images/I/41jfodi2THL.jpg;https://m.media-amazon.com/images/I/519-7+RTv4L.jpg;https://m.media-amazon.com/images/I/31IZPItCIJL.jpg;https://m.media-amazon.com/images/I/41WGQn4QJZL.jpg,"ASUS Prime B650M-A II-CSM Mainboard Sockel AMD AM5 (Ryzen 7000, mATX, DDR5, PCIe 5.0, 2.5GB Ethernet, DisplayPort, HDMI, VGA, USB 3.2, BIOS Flashback, Aura Sync)",123.90,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0C5F29N81,4711387025543,ASUS
https://m.media-amazon.com/images/I/41NJwbGGliL.jpg;https://m.media-amazon.com/images/I/41NBbGWB7KL.jpg;https://m.media-amazon.com/images/I/31sOJV6LIOL.jpg;https://m.media-amazon.com/images/I/41gOWnFrBVL.jpg;https://m.media-amazon.com/images/I/31IkYvt7TdL.jpg;https://m.media-amazon.com/images/I/31Rc8vWiM4L.jpg;https://m.media-amazon.com/images/I/41k3kZ46o+L.jpg;https://m.media-amazon.com/images/I/41GukQSRC5L.jpg;https://m.media-amazon.com/images/I/51UyBSVn5WL.jpg;https://m.media-amazon.com/images/I/41T1eS3xJsL.jpg,"Gigabyte AORUS FI32U 31,5” 4K Pro Gaming Monitor - 3840 x 2160 (UHD), 144Hz, 1ms, 350 cd/m², FreeSync Premium Pro, Display HDR400, HDMI 2.1, DisplayPort 1.4",713.48,Computer & Zubehör › Monitore,B09BQY8J6G,4719331810559,Gigabyte
https://m.media-amazon.com/images/I/41UukcvxVOL.jpg;https://m.media-amazon.com/images/I/51em8fwbsiL.jpg;https://m.media-amazon.com/images/I/51zYaK8oyQL.jpg;https://m.media-amazon.com/images/I/51A9tK2oV6L.jpg;https://m.media-amazon.com/images/I/51YQ4PRctJL.jpg;https://m.media-amazon.com/images/I/51Z4+0uJyYL.jpg,[DDR4 RAM] Gigastone Desktop RAM 32GB (2x16GB) DDR4 Ram 32GB DDR4-2666MHz PC4-21300 CL19 1.2V UDIMM 288 Pin/Polig Ungepuffert Nicht-ECC Computer Speicher RAM (Nur PC-Desktop),308.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B08KGRRSKH,0804272756371,Gigastone
https://m.media-amazon.com/images/I/41JwrsGpVeL.jpg;https://m.media-amazon.com/images/I/51mzqo7XNiL.jpg;https://m.media-amazon.com/images/I/51cxOJ2cAqL.jpg;https://m.media-amazon.com/images/I/51OQ6xyjORL.jpg;https://m.media-amazon.com/images/I/51drPmxaTOL.jpg;https://m.media-amazon.com/images/I/41hf2snqElL.jpg;https://m.media-amazon.com/images/I/51Z4+0uJyYL.jpg,[DDR4 RAM] Gigastone Desktop RAM 16GB (2x8GB) DDR4 Ram 16GB DDR4-2666MHz PC4-21300 CL19 1.2V UDIMM 288 Pin/Polig Ungepuffert Nicht-ECC Computer Speicher RAM (Nur PC-Desktop),184.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B08KGGPTYH,0804272756364,Gigastone
https://m.media-amazon.com/images/I/510v-ZulMlL.jpg;https://m.media-amazon.com/images/I/51pdHHnyuTL.jpg;https://m.media-amazon.com/images/I/51CtHouxYKL.jpg;https://m.media-amazon.com/images/I/41ZpgrzBjDL.jpg;https://m.media-amazon.com/images/I/51eSr87NaqL.jpg;https://m.media-amazon.com/images/I/51Tpf6n2DaL.jpg;https://m.media-amazon.com/images/I/51Z4+0uJyYL.jpg,【DDR4 RAM】 GIGASTONE 64GB Kit (4x16GB) DDR4 2666MHz (2400MHz or 2133MHz) PC4-21300(PC4-19200/17000) CL19 1.2V UDIMM 288Pin Nicht-ECC ungepuffert PC Desktop Hochleistung Arbeitsspeicher Upgrade,600.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B09NC2CJJ9,0804272758832,Gigastone
https://m.media-amazon.com/images/I/41aVm2opnhL.jpg;https://m.media-amazon.com/images/I/517ru4Wva-L.jpg;https://m.media-amazon.com/images/I/41NlTf3jYHL.jpg;https://m.media-amazon.com/images/I/41Sscb5PrmL.jpg;https://m.media-amazon.com/images/I/51a56fo6qiL.jpg;https://m.media-amazon.com/images/I/311f2Jw-K6L.jpg;https://m.media-amazon.com/images/I/31q377HfVPL.jpg;https://m.media-amazon.com/images/I/41eeFG4mEAS.jpg,"TEAMGROUP TF4D416G3200HC16CDC01 Team, Delta RGB Dual Channel (weiß), One Size",183.09,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B07T26FP12,0765441643253,TEAMGROUP
https://m.media-amazon.com/images/I/41a8CdXoGUL.jpg;https://m.media-amazon.com/images/I/51S4OYC1lFL.jpg;https://m.media-amazon.com/images/I/31uY3FSBedL.jpg;https://m.media-amazon.com/images/I/51oTF+LyC8L.jpg;https://m.media-amazon.com/images/I/51wPwe1ZPyL.jpg;https://m.media-amazon.com/images/I/31fpq4SbnuL.jpg;https://m.media-amazon.com/images/I/31bDjVvDlBL.jpg;https://m.media-amazon.com/images/I/41lFp53z76L.jpg;https://m.media-amazon.com/images/I/41a8CdXoGUL.jpg,"TEAMGROUP Team T-Force Vulcan Z DDR4 Gaming Memory, 2 x 8 GB, 3600 MHz, 288 Pin DIMM, Grey",168.15,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Arbeitsspeicher,B08MF31FSZ,0765441652118,TEAMGROUP
https://m.media-amazon.com/images/I/31p7JIfHmRL.jpg;https://m.media-amazon.com/images/I/31-s-rnyonL.jpg;https://m.media-amazon.com/images/I/21Nf0cAcAuL.jpg,Dahua IPC-PFW3849SP-A180-E2-AS-PV-0280B,301.60,Computer & Zubehör › Monitore,B0D4SDQDSS,6923172594327,Dahua
https://m.media-amazon.com/images/I/31joYAXxs3L.jpg;https://m.media-amazon.com/images/I/31Y+KcQYSkL.jpg;https://m.media-amazon.com/images/I/31oxQw5-hxL.jpg;https://m.media-amazon.com/images/I/41vSiOsU4YL.jpg,"acer CB322QK 80 cm (31.5"") 3840 x 2160 Pixel 4K Ultra HD LED Silber",323.90,Computer & Zubehör › Monitore,B0BV6T2F5X,4711121189401,acer
https://m.media-amazon.com/images/I/51wMBCV3+SL.jpg;https://m.media-amazon.com/images/I/51+b+2PT8QL.jpg;https://m.media-amazon.com/images/I/51L+lXK18BL.jpg;https://m.media-amazon.com/images/I/41ZK-oWMAaL.jpg;https://m.media-amazon.com/images/I/51DUYiwqGHL.jpg;https://m.media-amazon.com/images/I/41JsiD7heoL.jpg;https://m.media-amazon.com/images/I/41kOfp+pfML.jpg,"MSI MAG B650M Mortar WiFi Mainboard, Micro-ATX - Unterstützt Ryzen 9000, 8000 & 7000 Serie Prozessoren, AM5-12 Duet Rail 80A VRM, DDR5 6400+MHz/OC, 2 X PCIe 4.0 X16, 2 X M.2 Gen4, Wi-Fi 6E",261.85,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0BDSBNWMH,4711377010207,MSI
